offensive_binary_label	tweet_id	agreement_level	annotation	domain	split
0	1308983446795169793	A0	N0	Covid-19	notused
1	1272063620017385473	A+	O+	Covid-19	notused
0	1294762214302212097	A++	N++	Covid-19	notused
0	1250446767709192193	A++	N++	Covid-19	notused
0	1320744439199997954	A++	N++	Covid-19	notused
1	1313232681593794560	A+	O+	Covid-19	notused
0	1267583690781216770	A0	N0	Covid-19	notused
1	1271241009859457025	A0	O0	Covid-19	notused
0	1232757017619714053	A++	N++	Covid-19	notused
0	1285599480553844741	A0	N0	Covid-19	notused
1	1300451485898203136	A0	O0	Covid-19	notused
1	1281913593924132864	A++	O++	Covid-19	notused
0	1256954715482386432	A+	N+	Covid-19	notused
0	1298349618334498821	A0	N0	Covid-19	notused
1	1251535141350051840	A0	O0	Covid-19	notused
1	1298217792320266240	A+	O+	Covid-19	notused
1	1324869546411515904	A0	O0	Covid-19	notused
1	1276003773530476544	A+	O+	Covid-19	notused
1	1313576594905001986	A0	O0	Covid-19	notused
1	1238122154962685953	A++	O++	Covid-19	notused
0	1321123843180777472	A++	N++	Covid-19	notused
0	1317907365757419521	A++	N++	Covid-19	notused
0	1236734675760054272	A++	N++	Covid-19	notused
0	1233834284865048577	A+	N+	Covid-19	notused
0	1238527996270649351	A++	N++	Covid-19	notused
1	1300973317285916678	A0	O0	Covid-19	notused
0	1271415464502140928	A0	N0	Covid-19	notused
0	1289314086572789760	A++	N++	Covid-19	notused
1	1258919037456666624	A0	O0	Covid-19	notused
0	1271881882091864065	A0	N0	Covid-19	notused
0	1286660122278793217	A+	N+	Covid-19	notused
0	1271979522934571009	A0	N0	Covid-19	notused
0	1319033561144590336	A0	N0	Covid-19	notused
1	1238944683470045184	A0	O0	Covid-19	notused
1	1259188693576888320	A0	O0	Covid-19	notused
0	1316931920836677632	A++	N++	Covid-19	notused
1	1284937261386104832	A+	O+	Covid-19	notused
0	1273071462052769798	A0	N0	Covid-19	notused
1	1276981188746342400	A0	O0	Covid-19	notused
0	1298796120009830405	A0	N0	Covid-19	notused
0	1309161758825775107	A++	N++	Covid-19	notused
1	1295173511686823945	A0	O0	Covid-19	notused
0	1246571938132013057	A++	N++	Covid-19	notused
0	1280597952067768320	A+	N+	Covid-19	notused
0	1255983775558905860	A++	N++	Covid-19	notused
0	1234006556682801157	A++	N++	Covid-19	notused
0	1259875892203081729	A+	N+	Covid-19	notused
0	1221541843826950144	A+	N+	Covid-19	notused
0	1270442187864580096	A0	N0	Covid-19	notused
1	1314336853844254720	A0	O0	Covid-19	notused
0	1292173522664595457	A0	N0	Covid-19	notused
0	1284516228850212867	A++	N++	Covid-19	notused
0	1261252203576266754	A++	N++	Covid-19	notused
0	1275452652176896003	A+	N+	Covid-19	notused
0	1233568241286631424	A0	N0	Covid-19	notused
0	1289778268208418817	A0	N0	Covid-19	notused
1	1294592750369869825	A+	O+	Covid-19	notused
0	1282044152960749569	A++	N++	Covid-19	notused
1	1295142091933310977	A0	O0	Covid-19	notused
1	1320847916286812160	A0	O0	Covid-19	notused
0	1320764097370017793	A++	N++	Covid-19	notused
0	1261347845849800706	A+	N+	Covid-19	notused
0	1254492156183539713	A+	N+	Covid-19	notused
0	1324042624177709058	A++	N++	Covid-19	notused
0	1325250632136142848	A++	N++	Covid-19	notused
0	1246601223006027777	A++	N++	Covid-19	notused
1	1282309065130102784	A0	O0	Covid-19	notused
0	1263658878274867202	A+	N+	Covid-19	notused
1	1301679727913172996	A+	O+	Covid-19	notused
0	1308891116851339266	A0	N0	Covid-19	notused
0	1289203701253455874	A++	N++	Covid-19	notused
0	1259519913443700736	A++	N++	Covid-19	notused
1	1275623602176446466	A++	O++	Covid-19	notused
1	1281253133025337346	A0	O0	Covid-19	notused
1	1251114708783906822	A+	O+	Covid-19	notused
1	1254364271300841472	A+	O+	Covid-19	notused
1	1249811684966965249	A+	O+	Covid-19	notused
0	1262975933469921282	A++	N++	Covid-19	notused
1	1286757683396149248	A++	O++	Covid-19	notused
0	1325812285944852481	A+	N+	Covid-19	notused
0	1293024871191056385	A0	N0	Covid-19	notused
0	1278703406404841472	A0	N0	Covid-19	notused
0	1273330110054178825	A+	N+	Covid-19	notused
1	1296163627037147136	A0	O0	Covid-19	notused
0	1285799845790461952	A+	N+	Covid-19	notused
0	1306346029726552064	A++	N++	Covid-19	notused
0	1257795509365989379	A++	N++	Covid-19	notused
0	1313588006184538119	A++	N++	Covid-19	notused
0	1279255274935607297	A0	N0	Covid-19	notused
0	1283304372001112064	A++	N++	Covid-19	notused
0	1279755563413524481	A++	N++	Covid-19	notused
0	1244106919653945345	A+	N+	Covid-19	notused
0	1279741114224832518	A+	N+	Covid-19	notused
1	1276396317024149504	A0	O0	Covid-19	notused
0	1273789045974458369	A+	N+	Covid-19	notused
0	1291013445278720004	A++	N++	Covid-19	notused
0	1281417487565938691	A++	N++	Covid-19	notused
0	1300966272277131265	A++	N++	Covid-19	notused
0	1258848528601776128	A++	N++	Covid-19	notused
0	1251355746492653569	A++	N++	Covid-19	notused
0	1240073907589320706	A++	N++	Covid-19	notused
0	1251543383623061504	A++	N++	Covid-19	notused
1	1311982028699635712	A0	O0	Covid-19	notused
0	1232680533919924226	A++	N++	Covid-19	notused
1	1226873310069182465	A0	O0	Covid-19	notused
0	1323469160051994624	A+	N+	Covid-19	notused
1	1272527777003118593	A+	O+	Covid-19	notused
1	1324698952969629697	A+	O+	Covid-19	notused
0	1252066934155366400	A+	N+	Covid-19	notused
0	1325527016075001858	A+	N+	Covid-19	notused
0	1322749722654875648	A0	N0	Covid-19	notused
1	1243609852733280257	A0	O0	Covid-19	notused
0	1267967971680350208	A+	N+	Covid-19	notused
0	1277017588485066752	A0	N0	Covid-19	notused
0	1296527423278919681	A++	N++	Covid-19	notused
1	1256792988073615360	A0	O0	Covid-19	notused
0	1278738933069815809	A0	N0	Covid-19	notused
1	1295589308544540672	A0	O0	Covid-19	notused
0	1257086563755921408	A+	N+	Covid-19	notused
1	1257756668768792579	A0	O0	Covid-19	notused
1	1257439815190171648	A0	O0	Covid-19	notused
0	1309681664537264132	A0	N0	Covid-19	notused
0	1315777340350185472	A++	N++	Covid-19	notused
1	1288183509895581700	A++	O++	Covid-19	notused
0	1225146814262861827	A0	N0	Covid-19	notused
1	1313238763682885634	A0	O0	Covid-19	notused
0	1257896760942497796	A0	N0	Covid-19	notused
0	1292231037536280577	A++	N++	Covid-19	notused
0	1321619156152844292	A++	N++	Elections2020	notused
0	1322871210267627520	A++	N++	Elections2020	notused
0	1324051487836831756	A++	N++	Elections2020	notused
0	1322878750351122433	A++	N++	Elections2020	notused
0	1322863284220026880	A++	N++	Elections2020	notused
0	1324066936460890112	A++	N++	Elections2020	notused
0	1321607269767802880	A++	N++	Elections2020	notused
0	1324067935070150658	A++	N++	Elections2020	notused
0	1322852910779101184	A++	N++	Elections2020	notused
0	1324054594394247168	A++	N++	Elections2020	notused
0	1311279134283366400	A++	N++	Elections2020	notused
0	1322878976352833537	A++	N++	Elections2020	notused
0	1324062233400430592	A++	N++	Elections2020	notused
0	1311296811269632002	A++	N++	Elections2020	notused
0	1311287449482649600	A++	N++	Elections2020	notused
0	1322845017665204224	A++	N++	Elections2020	notused
0	1311282533452128256	A++	N++	Elections2020	notused
0	1324058431012089856	A++	N++	Elections2020	notused
0	1324066864495009798	A++	N++	Elections2020	notused
0	1324052102486904832	A++	N++	Elections2020	notused
0	1324051980688510976	A++	N++	Elections2020	notused
0	1321621203166076928	A++	N++	Elections2020	notused
0	1311294519388729350	A++	N++	Elections2020	notused
0	1322855872708706304	A++	N++	Elections2020	notused
0	1321581732038991872	A++	N++	Elections2020	notused
0	1321607118101880832	A++	N++	Elections2020	notused
0	1311292623340974083	A++	N++	Elections2020	notused
0	1322881624590192640	A++	N++	Elections2020	notused
0	1311299239914414080	A++	N++	Elections2020	notused
0	1321607120488378368	A++	N++	Elections2020	notused
0	1324055579283886083	A++	N++	Elections2020	notused
0	1311280491996286978	A++	N++	Elections2020	notused
0	1322837948048592898	A++	N++	Elections2020	notused
0	1321611708792741888	A++	N++	Elections2020	notused
0	1321617628364967937	A++	N++	Elections2020	notused
0	1322834740450369539	A++	N++	Elections2020	notused
0	1324059903460282369	A++	N++	Elections2020	notused
0	1324053959233986560	A++	N++	Elections2020	notused
0	1311281643433451520	A++	N++	Elections2020	notused
0	1324053236328718336	A++	N++	Elections2020	notused
0	1311291551679762432	A+	N+	Elections2020	notused
0	1322887181971656705	A+	N+	Elections2020	notused
0	1321618096038285313	A+	N+	Elections2020	notused
0	1322827013493727232	A++	N++	Elections2020	notused
0	1311302985260040194	A+	N+	Elections2020	notused
0	1321589633667502080	A++	N++	Elections2020	notused
0	1311278714232152064	A++	N++	Elections2020	notused
0	1324054155296600065	A+	N+	Elections2020	notused
0	1321583382942437376	A+	N+	Elections2020	notused
0	1322886255051481093	A++	N++	Elections2020	notused
0	1321623429825634305	A+	N+	Elections2020	notused
0	1311293741827870720	A++	N++	Elections2020	notused
0	1324073732521021445	A+	N+	Elections2020	notused
0	1311301550837465090	A++	N++	Elections2020	notused
0	1311283843748573186	A++	N++	Elections2020	notused
0	1322857582017630213	A+	N+	Elections2020	notused
0	1321595600949841920	A+	N+	Elections2020	notused
0	1322883658638872577	A++	N++	Elections2020	notused
0	1324059699893936131	A++	N++	Elections2020	notused
0	1311294491459039232	A+	N+	Elections2020	notused
0	1321618071870722049	A++	N++	Elections2020	notused
0	1321583626908323841	A+	N+	Elections2020	notused
0	1321594378096242689	A++	N++	Elections2020	notused
0	1322874516893302786	A++	N++	Elections2020	notused
0	1311295203970605057	A+	N+	Elections2020	notused
0	1311290989613645824	A+	N+	Elections2020	notused
0	1321601821920681984	A++	N++	Elections2020	notused
0	1322838725961768962	A+	N+	Elections2020	notused
0	1311290702899417094	A++	N++	Elections2020	notused
0	1324066758450438148	A++	N++	Elections2020	notused
0	1321586565525786631	A++	N++	Elections2020	notused
0	1321584603593760768	A+	N+	Elections2020	notused
0	1311289730856697857	A+	N+	Elections2020	notused
0	1321611862929264640	A++	N++	Elections2020	notused
0	1324071634584530945	A0	N0	Elections2020	notused
0	1322882524163514369	A+	N+	Elections2020	notused
0	1311298729589129216	A++	N++	Elections2020	notused
0	1324053619235311617	A++	N++	Elections2020	notused
0	1324069397875535872	A++	N++	Elections2020	notused
0	1311302546888290313	A0	N0	Elections2020	notused
0	1311293432250290177	A++	N++	Elections2020	notused
0	1311293346497863685	A++	N++	Elections2020	notused
0	1324068524864667648	A+	N+	Elections2020	notused
0	1321610349158625281	A++	N++	Elections2020	notused
0	1324067194775490561	A++	N++	Elections2020	notused
0	1322841470794018816	A+	N+	Elections2020	notused
0	1311299763619340289	A++	N++	Elections2020	notused
0	1324059539013066753	A0	N0	Elections2020	notused
0	1311281047569604609	A+	N+	Elections2020	notused
0	1321610818094460928	A0	N0	Elections2020	notused
0	1311287430910099461	A++	N++	Elections2020	notused
0	1324062613622456321	A++	N++	Elections2020	notused
0	1311300861713416193	A+	N+	Elections2020	notused
0	1321593776901640196	A+	N+	Elections2020	notused
0	1311294026247802880	A+	N+	Elections2020	notused
0	1321606355397038081	A++	N++	Elections2020	notused
0	1321607971495796736	A0	N0	Elections2020	notused
0	1322880533500694528	A+	N+	Elections2020	notused
0	1311275708212183045	A++	N++	Elections2020	notused
0	1324059139501412354	A0	N0	Elections2020	notused
0	1321610350752681991	A0	N0	Elections2020	notused
0	1324070865315659776	A++	N++	Elections2020	notused
0	1311290333637029893	A0	N0	Elections2020	notused
0	1324054111701082117	A++	N++	Elections2020	notused
0	1311275212999139333	A+	N+	Elections2020	notused
0	1311280237418864640	A+	N+	Elections2020	notused
0	1324061892122431490	A++	N++	Elections2020	notused
0	1322885116780142593	A++	N++	Elections2020	notused
0	1311286976620888066	A++	N++	Elections2020	notused
0	1311301542419615746	A+	N+	Elections2020	notused
0	1321613650352730112	A++	N++	Elections2020	notused
0	1321621074417778688	A++	N++	Elections2020	notused
0	1322879755050487811	A+	N+	Elections2020	notused
0	1324056497710632962	A0	N0	Elections2020	notused
0	1321583622919520257	A0	N0	Elections2020	notused
0	1324073404589367297	A+	N+	Elections2020	notused
0	1321608526012305408	A0	N0	Elections2020	notused
0	1321622632119164928	A++	N++	Elections2020	notused
0	1324064288152211456	A++	N++	Elections2020	notused
0	1321616037742223360	A0	N0	Elections2020	notused
0	1324051412146413580	A++	N++	Elections2020	notused
0	1324069758724149253	A++	N++	Elections2020	notused
0	1322880666103664641	A+	N+	Elections2020	notused
0	1324063506145058817	A++	N++	Elections2020	notused
0	1321619660530397184	A++	N++	Elections2020	notused
0	1322881624279834624	A++	N++	Elections2020	notused
0	1311302165978324993	A+	N+	Elections2020	notused
0	1321597631219585026	A++	N++	Elections2020	notused
0	1311292179713789954	A++	N++	Elections2020	notused
0	1324053701997273096	A++	N++	Elections2020	notused
0	1322862305147789313	A++	N++	Elections2020	notused
0	1321584606328561664	A+	N+	Elections2020	notused
0	1322879934436642817	A+	N+	Elections2020	notused
0	1311288190897188868	A++	N++	Elections2020	notused
0	1322854581315997699	A+	N+	Elections2020	notused
0	1322885890520322051	A++	N++	Elections2020	notused
0	1324070070373535744	A0	N0	Elections2020	notused
0	1321601481406074880	A+	N+	Elections2020	notused
0	1324069996574711815	A++	N++	Elections2020	notused
0	1321584617330126848	A+	N+	Elections2020	notused
0	1321598115141488641	A++	N++	Elections2020	notused
0	1321595817535430659	A0	N0	Elections2020	notused
0	1311276590232408066	A+	N+	Elections2020	notused
0	1324062350786416642	A++	N++	Elections2020	notused
0	1311289254291611649	A0	N0	Elections2020	notused
0	1311298772719357952	A++	N++	Elections2020	notused
0	1311298447614582784	A+	N+	Elections2020	notused
0	1322871591886331904	A0	N0	Elections2020	notused
0	1322888474697981952	A++	N++	Elections2020	notused
0	1311289941280919552	A+	N+	Elections2020	notused
0	1311302445079822337	A++	N++	Elections2020	notused
0	1321614978743373827	A++	N++	Elections2020	notused
0	1324061677281775616	A0	N0	Elections2020	notused
0	1321590676778266626	A0	N0	Elections2020	notused
0	1321619502342299650	A+	N+	Elections2020	notused
0	1311289890940825600	A++	N++	Elections2020	notused
0	1321617871806476288	A++	N++	Elections2020	notused
0	1322855505069449216	A++	N++	Elections2020	notused
0	1322860860763738112	A+	N+	Elections2020	notused
0	1321615748465414146	A+	N+	Elections2020	notused
0	1321592965517713408	A++	N++	Elections2020	notused
0	1321600325564932096	A++	N++	Elections2020	notused
0	1321610353705426945	A+	N+	Elections2020	notused
1	1324065291249340416	A0	O0	Elections2020	notused
0	1321612254501097480	A++	N++	Elections2020	notused
1	1322868769513824258	A0	O0	Elections2020	notused
0	1311283216733659140	A++	N++	Elections2020	notused
0	1321583982845272064	A+	N+	Elections2020	notused
0	1311293181414211584	A++	N++	Elections2020	notused
0	1324073224779501571	A+	N+	Elections2020	notused
0	1322803239679655936	A0	N0	Elections2020	notused
0	1322805285711306758	A++	N++	Elections2020	notused
0	1311300442736021505	A++	N++	Elections2020	notused
0	1321583454321037314	A+	N+	Elections2020	notused
0	1324070711682461703	A+	N+	Elections2020	notused
1	1321599540504547328	A0	O0	Elections2020	notused
0	1311298039114592257	A0	N0	Elections2020	notused
0	1324064017963491328	A0	N0	Elections2020	notused
0	1324070092230004737	A++	N++	Elections2020	notused
0	1322879467015077891	A0	N0	Elections2020	notused
0	1311297167278190593	A0	N0	Elections2020	notused
0	1311285695722348544	A+	N+	Elections2020	notused
0	1324058055366057987	A0	N0	Elections2020	notused
0	1324066496688041984	A+	N+	Elections2020	notused
0	1321583472671182850	A++	N++	Elections2020	notused
0	1322884351470804994	A+	N+	Elections2020	notused
1	1321617232137510917	A0	O0	Elections2020	notused
0	1324067175917912065	A++	N++	Elections2020	notused
1	1311287043251732481	A0	O0	Elections2020	notused
0	1321595090918232064	A0	N0	Elections2020	notused
1	1311301206585810947	A0	O0	Elections2020	notused
0	1311291423619272704	A+	N+	Elections2020	notused
0	1324071913954619395	A+	N+	Elections2020	notused
0	1321586604071391232	A+	N+	Elections2020	notused
0	1322883178508488704	A0	N0	Elections2020	notused
1	1311293543068073986	A0	O0	Elections2020	notused
0	1311279487494041600	A+	N+	Elections2020	notused
0	1322843658316599302	A++	N++	Elections2020	notused
1	1321583014909038599	A0	O0	Elections2020	notused
1	1321622380016508928	A0	O0	Elections2020	notused
1	1321622215125798915	A0	O0	Elections2020	notused
0	1311280098570629120	A0	N0	Elections2020	notused
0	1321591572337696769	A++	N++	Elections2020	notused
0	1311295541104594945	A0	N0	Elections2020	notused
0	1324072529808576513	A++	N++	Elections2020	notused
0	1324067748117422081	A++	N++	Elections2020	notused
0	1311279312465788929	A0	N0	Elections2020	notused
0	1311296863807647745	A++	N++	Elections2020	notused
1	1311276697933803521	A0	O0	Elections2020	notused
0	1321608448887328768	A0	N0	Elections2020	notused
1	1311275101871104000	A0	O0	Elections2020	notused
0	1311293536269201408	A++	N++	Elections2020	notused
1	1324063054619844609	A0	O0	Elections2020	notused
0	1324071241079283715	A++	N++	Elections2020	notused
1	1311301795507892227	A0	O0	Elections2020	notused
0	1321603022368215041	A0	N0	Elections2020	notused
0	1321597374779842562	A++	N++	Elections2020	notused
1	1321591019679469570	A0	O0	Elections2020	notused
0	1321599469843030016	A++	N++	Elections2020	notused
1	1311296386302914562	A0	O0	Elections2020	notused
0	1311275740793638918	A0	N0	Elections2020	notused
0	1321592482564612096	A++	N++	Elections2020	notused
0	1324073030331629568	A++	N++	Elections2020	notused
0	1321622902802964486	A++	N++	Elections2020	notused
0	1311283736248541189	A0	N0	Elections2020	notused
0	1324058728308658176	A+	N+	Elections2020	notused
0	1311302356819206145	A+	N+	Elections2020	notused
0	1324073258543648772	A++	N++	Elections2020	notused
1	1311282996230656003	A0	O0	Elections2020	notused
0	1311287009500188672	A0	N0	Elections2020	notused
0	1321624382272425990	A+	N+	Elections2020	notused
0	1321587810013360129	A+	N+	Elections2020	notused
0	1311286837579853826	A0	N0	Elections2020	notused
0	1322808568039399424	A0	N0	Elections2020	notused
0	1322885768336019467	A++	N++	Elections2020	notused
0	1324056144134971395	A++	N++	Elections2020	notused
0	1321589565849677824	A++	N++	Elections2020	notused
0	1322864339712462849	A++	N++	Elections2020	notused
0	1322850274533240839	A++	N++	Elections2020	notused
0	1311291939367645186	A++	N++	Elections2020	notused
0	1321588241020129281	A0	N0	Elections2020	notused
0	1321595126775513090	A++	N++	Elections2020	notused
0	1322802527813857281	A+	N+	Elections2020	notused
0	1311280048826134529	A0	N0	Elections2020	notused
0	1324052845054717953	A++	N++	Elections2020	notused
0	1311289215603400709	A+	N+	Elections2020	notused
0	1321602292689285120	A0	N0	Elections2020	notused
0	1311297697786335233	A+	N+	Elections2020	notused
0	1311289592096718848	A+	N+	Elections2020	notused
0	1321612534886113280	A++	N++	Elections2020	notused
1	1322885823654699010	A0	O0	Elections2020	notused
0	1311296253892927493	A++	N++	Elections2020	notused
0	1324070841651326978	A++	N++	Elections2020	notused
0	1324066572693049344	A++	N++	Elections2020	notused
0	1311302555671171072	A+	N+	Elections2020	notused
0	1321589391807139841	A+	N+	Elections2020	notused
0	1311300288272166912	A++	N++	Elections2020	notused
0	1322884453207859200	A++	N++	Elections2020	notused
0	1324066839371141120	A++	N++	Elections2020	notused
1	1324069778881945602	A0	O0	Elections2020	notused
0	1322881155604094976	A++	N++	Elections2020	notused
0	1322883720274206720	A0	N0	Elections2020	notused
1	1311293925399855108	A0	O0	Elections2020	notused
1	1322847019145244672	A0	O0	Elections2020	notused
0	1321594349680005123	A++	N++	Elections2020	notused
1	1321591084888326144	A0	O0	Elections2020	notused
1	1311292342138269709	A0	O0	Elections2020	notused
1	1311289016201949191	A0	O0	Elections2020	notused
